"county_name","state_name","x","countyFIPS","per_dem.x","per_gop.x","per_dem.y","per_gop.y","gop_vote_share_change","County Name","State.x","covid_deaths","pop_2019","pop_thousand","deaths_per_thousand","PUBASELINE","PU31102020","PU_change","old_percent","dummy_2016","dummy_old"
"Edgefield County","South Carolina",7267,45037,0.385692201992,0.587598763312,0.372294046903187,0.615153337342153,0.0275545740301527,"Edgefield County ","SC",22,27260,27.26,0.807043286867205,1.69,2.66,0.97,0.266581071166544,1,1
"Edmonson County","Kentucky",3483,21061,0.186867722848,0.789272761977,0.200097847358121,0.787345075016308,-0.00192768696069212,"Edmonson County ","KY",12,12150,12.15,0.987654320987654,4.23,5.32,1.09,0.286666666666667,1,1
"Edmunds County","South Dakota",1142,46045,0.198123044838,0.747132429614,0.21007556675063,0.774811083123426,0.0276786535094258,"Edmunds County ","SD",1,3829,3.829,0.261164794985636,2.61,2.92,0.31,0.298250195873596,1,1
"Edwards County","Illinois",1875,17047,0.130434782609,0.838466183575,0.144893111638955,0.841152019002375,0.00268583542737533,"Edwards County ","IL",0,6395,6.395,0,4.11,5.22,1.11,0.293197810789679,1,1
"Edwards County","Kansas",854,20047,0.159021406728,0.789755351682,0.18895966029724,0.797593772116065,0.00783842043406513,"Edwards County ","KS",0,2798,2.798,0,2.75,3.95,1.2,0.305218012866333,1,1
"Edwards County","Texas",713,48137,0.283568075117,0.695774647887,0.157598499061914,0.837711069418386,0.141936421531386,"Edwards County ","TX",2,1932,1.932,1.0351966873706,2.71,4.51,1.8,0.369047619047619,1,1
"Effingham County","Georgia",11237,13103,0.20735199829,0.763624706134,0.244464856989009,0.739951221057299,-0.0236734850767006,"Effingham County ","GA",29,64296,64.296,0.45103894487993,2.96,6.29,3.33,0.174769814607441,1,0
"Effingham County","Illinois",8476,17049,0.176210695433,0.781099380308,0.194728292197244,0.786354346800818,0.00525496649281754,"Effingham County ","IL",4,34008,34.008,0.11761938367443,3.53,5.91,2.38,0.249235474006116,1,0
"El Dorado County","California",58757,6017,0.394976913077,0.533834670731,0.444479842945461,0.53245277170263,-0.00138189902837038,"El Dorado County ","CA",4,192843,192.843,0.0207422618399423,3.88,7.68,3.8,0.304688269732373,1,1
"El Paso County","Colorado",135348,8041,0.337746949147,0.563425510657,0.427455265818308,0.535379531158852,-0.0280459794981478,"El Paso County ","CO",204,720403,720.403,0.283174834085921,3.26,4.73,1.47,0.187878173744418,1,0
"El Paso County","Texas",146713,48141,0.691392106739,0.259277385512,0.66660180004865,0.315592313305765,0.056314927793765,"El Paso County ","TX",633,839238,839.238,0.754255646193333,3.51,5.62,2.11,0.174816917251125,0,0
"Elbert County","Colorado",6979,8039,0.194786155905,0.735292242973,0.236527419269873,0.738924300690091,0.00363205771709119,"Elbert County ","CO",3,26729,26.729,0.112237644505967,2.29,3.61,1.32,0.261102173669049,1,0
"Elbert County","Georgia",5432,13105,0.316860465116,0.665950455005,0.313924326681932,0.6788790753462,0.0129286203411999,"Elbert County ","GA",10,19194,19.194,0.52099614462853,3.25,7.68,4.43,0.283005105762217,1,1
"Elk County","Kansas",949,20049,0.127084988086,0.832406671962,0.141796585003712,0.838901262063846,0.00649459010184561,"Elk County ","KS",0,2530,2.53,0,2.74,4.99,2.25,0.375098814229249,1,1
"Elk County","Pennsylvania",9261,42047,0.262523458929,0.700447524181,0.267479001537916,0.718088252691352,0.0176407285103523,"Elk County ","PA",2,29910,29.91,0.0668672684720829,3.03,6.45,3.42,0.30962888665998,1,1
"Elkhart County","Indiana",42832,18039,0.317041741452,0.641385552334,0.350975304824768,0.631454420799333,-0.00993113153466674,"Elkhart County ","IN",155,206341,206.341,0.751183720152563,2.82,5.2,2.38,0.207578716784352,1,0
"Elko County","Nevada",9300,32007,0.183337826908,0.730223779995,0.207447534938772,0.762097691992534,0.0318739119975343,"Elko County ","NV",14,52778,52.778,0.265262041001933,2.89,6.25,3.36,0.176209784379855,1,0
"Elliott County","Kentucky",2022,21063,0.259922725676,0.702493853179,0.237729549248748,0.74991652754591,0.0474226743669098,"Elliott County ","KY",0,7517,7.517,0,5.52,6.22,0.7,0.268990288678994,1,1
"Ellis County","Kansas",6287,20051,0.228902229846,0.712778730703,0.269091178431227,0.708762313902674,-0.00401641680032616,"Ellis County ","KS",18,28553,28.553,0.630406612264911,2.25,6.02,3.77,0.220187020628305,1,0
"Ellis County","Oklahoma",1189,40045,0.0848849945235,0.881708652793,0.0864922584089696,0.901227976508275,0.0195193237152754,"Ellis County ","OK",0,3859,3.859,0,2.03,2.85,0.82,0.308110909562063,1,1
"Ellis County","Texas",34904,48139,0.256834327033,0.710500443993,0.322424058110021,0.66341103950031,-0.0470894044926901,"Ellis County ","TX",81,184826,184.826,0.438250029757718,2.86,5.1,2.24,0.188847889366215,1,0
"Ellsworth County","Kansas",1757,20053,0.196115765423,0.73610053313,0.230220955096222,0.750534568781183,0.0144340356511832,"Ellsworth County ","KS",1,6102,6.102,0.163880694854146,3.4,4.98,1.58,0.287938380858735,1,1
"Elmore County","Alabama",17916,1051,0.228586912343,0.748380978187,0.252668778942237,0.735169388252498,-0.0132115899345018,"Elmore County ","AL",59,81209,81.209,0.726520459554975,2.49,3.16,0.67,0.220615941582829,1,0
"Elmore County","Idaho",5371,16039,0.212935790586,0.682709238173,0.254875061244488,0.710044096031357,0.0273348578583572,"Elmore County ","ID",4,27511,27.511,0.145396386899786,3.07,3.13,0.0600000000000001,0.195230998509687,1,0
"Emanuel County","Georgia",5121,13107,0.310410819087,0.680020413371,0.303629668595476,0.6894266175697,0.00940620419870009,"Emanuel County ","GA",38,22646,22.646,1.6780005298949,4.76,7.47,2.71,0.226132650357679,1,0
"Emery County","Utah",2443,49015,0.0889045273282,0.79802955665,0.117574511819116,0.864748201438849,0.0667186447888489,"Emery County ","UT",3,10012,10.012,0.299640431482221,3.69,3.74,0.0500000000000003,0.244007191370356,1,0
"Emmet County","Iowa",2745,19063,0.288081580625,0.663055024432,0.313208324747579,0.672779723882135,0.00972469945013477,"Emmet County ","IA",21,9208,9.208,2.28062554300608,1.47,1.58,0.11,0.298110338835795,1,1
"Emmet County","Michigan",10611,26047,0.371364653244,0.565462874188,0.435676601884836,0.547188528655815,-0.0182743455321854,"Emmet County ","MI",4,33415,33.415,0.119706718539578,6.31,6.9,0.590000000000001,0.317551997605866,1,1
"Emmons County","North Dakota",1186,38029,0.109749872384,0.853496681981,0.117969138875062,0.865107018417123,0.0116103364361229,"Emmons County ","ND",9,3241,3.241,2.77692070348658,4.96,4.96,0,0.365936439370565,1,1
"Emporia city","Virginia",1447,51595,0.646810308407,0.334600760456,0.677026459470811,0.316673666526669,-0.0179270939293306,"City of Emporia","VA",28,5346,5.346,5.23756079311635,4.91,5.61,0.7,0.270669659558548,0,1
"Erath County","Texas",8533,48143,0.156335988414,0.811368573497,0.173025574081766,0.811962261911826,0.000593688414825766,"Erath County ","TX",17,42698,42.698,0.39814511218324,2.53,5.94,3.41,0.19984542601527,1,0
"Erie County","New York",234853,36029,0.501150690936,0.453536613368,0.564824817502817,0.41758611139886,-0.0359505019691403,"Erie County ","NY",654,918702,918.702,0.711873926474526,3.78,5.98,2.2,0.25563566858459,0,0
"Erie County","Ohio",22597,39043,0.427225701062,0.525483256194,0.433692822610636,0.549398785174166,0.0239155289801664,"Erie County ","OH",54,74266,74.266,0.727116042334312,5.08,5.67,0.59,0.304271133493119,1,1
"Erie County","Pennsylvania",69636,42049,0.467587853975,0.487615148414,0.498136165680646,0.487799362430061,0.000184214016060613,"Erie County ","PA",40,269728,269.728,0.148297544192668,3.4,6.47,3.07,0.258171194685016,0,0
"Escambia County","Alabama",8966,1053,0.308814829422,0.67586932229,0.309113764927718,0.683155248271527,0.00728592598152733,"Escambia County ","AL",31,36633,36.633,0.846231539868425,3.54,4.17,0.63,0.244751999563235,1,0
"Escambia County","Florida",75820,12033,0.376719060214,0.582880963531,0.416318409128261,0.567428920245111,-0.0154520432858893,"Escambia County ","FL",272,318316,318.316,0.854496789353975,2.79,4.79,2,0.238190980032421,1,0
"Esmeralda County","Nevada",370,32009,0.1536643026,0.777777777778,0.151950718685832,0.82135523613963,0.0435774583616304,"Esmeralda County ","NV",0,873,0.873,0,4.41,5.23,0.82,0.423825887743414,1,1
"Essex County","Massachusetts",192813,25009,0.58496038709,0.359985643643,0.634358158638209,0.34385935756511,-0.01612628607789,"Essex County ","MA",1356,789034,789.034,1.71855712174634,2.69,6.03,3.34,0.244365895512741,0,0
"Essex County","New Jersey",157103,34013,0.770596515103,0.206995810652,0.772694759217054,0.218571085195664,0.0115752745436642,"Essex County ","NJ",2144,798975,798.975,2.68343815513627,4.61,5.01,0.399999999999999,0.196630683062674,0,0
"Essex County","New York",12107,36031,0.448305590556,0.482459049009,0.516485798847292,0.466067812451321,-0.0163912365576785,"Essex County ","NY",14,36885,36.885,0.379558085942795,5.42,7.18,1.76,0.328236410464959,0,1
"Essex County","Vermont",2240,50009,0.376570583888,0.556541019956,0.427311435523114,0.539233576642336,-0.0173074433136643,"Essex County ","VT",0,6163,6.163,0,3.66,4.24,0.58,0.363459354210612,1,1
"Essex County","Virginia",3471,51057,0.47459843108,0.496264475159,0.491744901262544,0.497733894464228,0.00146941930522787,"Essex County ","VA",2,10953,10.953,0.182598374874464,3.65,4.57,0.92,0.316899479594632,0,1
"Estill County","Kentucky",3610,21065,0.200072228241,0.764897074756,0.207186544342508,0.779816513761468,0.0149194390054679,"Estill County ","KY",0,14106,14.106,0,4.08,4.51,0.43,0.25591946689352,1,0
"Etowah County","Alabama",26801,1055,0.238073331186,0.739108432626,0.242352497485753,0.744384847468991,0.00527641484299091,"Etowah County ","AL",54,102268,102.268,0.528024406461454,3.24,4.09,0.85,0.262066335510619,1,0
"Eureka County","Nevada",490,32011,0.0866510538642,0.846604215457,0.103244837758112,0.880039331366765,0.033435115909765,"Eureka County ","NV",0,2029,2.029,0,2.13,3.1,0.97,0.241498275012321,1,0
"Evangeline Parish","Louisiana",7254,22039,0.282814705289,0.696081725922,0.269789774201921,0.717168440176486,0.0210867142544858,"Evangeline Parish ","LA",40,33395,33.395,1.19778409941608,4.56,6.89,2.33,0.217218146429106,1,0
"Evans County","Georgia",2391,13109,0.313714602998,0.667406996113,0.311749470214269,0.680009418412997,0.0126024222999974,"Evans County ","GA",7,10654,10.654,0.657030223390276,3.18,7.06,3.88,0.224422752018021,1,0
"Fairfax city","Virginia",4946,51600,0.621140543277,0.311709127721,0.680412371134021,0.297189052881406,-0.0145200748395938,"City of Fairfax","VA",8,24019,24.019,0.333069653191224,2.22,3.22,1,0.205920313085474,0,0
"Fairfax County","Virginia",228394,51059,0.652997653162,0.290751909339,0.698946278687733,0.280283877281662,-0.010468032057338,"Fairfax County ","VA",595,1147532,1147.532,0.518504059146063,2.08,3.07,0.99,0.199030615268245,0,0
"Fairfield County","Connecticut",216428,9001,0.581855274094,0.378905574012,0.628987927863168,0.35738387703757,-0.0215216969744305,"Fairfield County ","CT",1436,943332,943.332,1.52226363570832,3.65,4.61,0.96,0.229429299546713,0,0
"Fairfield County","Ohio",35225,39045,0.342349238751,0.611876612515,0.374788443302805,0.609727406945061,-0.00214920556993881,"Fairfield County ","OH",58,157574,157.574,0.368081028596088,3.17,3.86,0.69,0.223545762625814,1,0
"Fairfield County","South Carolina",6977,45039,0.616423746889,0.357625311056,0.608272907053395,0.38109756097561,0.0234722499196098,"Fairfield County ","SC",40,22347,22.347,1.78994943392849,3.82,4.26,0.44,0.312211930012977,0,1
"Fall River County","South Dakota",2645,46047,0.230423800168,0.704743193938,0.26051459673429,0.712023750618506,0.00728055668050565,"Fall River County ","SD",6,6713,6.713,0.893788172203188,3.79,3.98,0.19,0.394011619246239,1,1
"Fallon County","Montana",732,30025,0.10447761194,0.865671641791,0.109206349206349,0.873015873015873,0.00734423122487304,"Fallon County ","MT",0,2846,2.846,0,1.69,1.88,0.19,0.25720309205903,1,0
"Falls Church city","Virginia",2946,51610,0.757793139429,0.172557714882,0.810295951921987,0.168953396076653,-0.00360431880534731,"City of Falls Church","VA",6,14617,14.617,0.410480946842717,1.87,2.85,0.98,0.201546144899774,0,0
"Falls County","Texas",4310,48145,0.321483180428,0.657110091743,0.309636393282244,0.681069623349095,0.0239595316060951,"Falls County ","TX",6,17297,17.297,0.346880962016535,3.06,4.96,1.9,0.249176157715211,1,0
"Fannin County","Georgia",10544,13111,0.163209792588,0.817919075145,0.173075627988417,0.81951646575527,0.00159739061026976,"Fannin County ","GA",27,26188,26.188,1.03100656789369,3.18,6.69,3.51,0.402627157476707,1,1
"Fannin County","Texas",8967,48147,0.177330437688,0.796525225526,0.176952812583311,0.81118368435084,0.0146584588248397,"Fannin County ","TX",20,35514,35.514,0.56315819113589,2.54,4.91,2.37,0.252491974995776,1,0
"Faribault County","Minnesota",4335,27043,0.29272603671,0.633446634942,0.319812989638615,0.655926206722264,0.0224795717802643,"Faribault County ","MN",0,13653,13.653,0,3.5,3.99,0.49,0.317512634585805,1,1
"Faulk County","South Dakota",708,46049,0.182468694097,0.767441860465,0.16751269035533,0.815566835871404,0.0481249754064045,"Faulk County ","SD",2,2299,2.299,0.869943453675511,2.34,2.91,0.57,0.307959982601131,1,1
"Faulkner County","Arkansas",22833,5045,0.313281856613,0.62915192822,0.337087528477989,0.632413463658411,0.00326153543841112,"Faulkner County ","AR",38,126007,126.007,0.301570547667987,2.58,3.34,0.76,0.181204218813241,1,0
"Fauquier County","Virginia",17008,51061,0.349100312466,0.595571597888,0.402304115801287,0.575021185955429,-0.0205504119325707,"Fauquier County ","VA",27,71222,71.222,0.379096346634467,2.12,3.03,0.91,0.238802617168852,1,0
"Fayette County","Alabama",4699,1057,0.165690580771,0.818081991215,0.159137577002053,0.832762947752681,0.0146809565376808,"Fayette County ","AL",14,16302,16.302,0.858790332474543,2.84,3.51,0.67,0.28824684087842,1,1
"Fayette County","Georgia",29664,13113,0.385099441933,0.580157981022,0.459232713837264,0.527210600883407,-0.052947380138593,"Fayette County ","GA",57,114421,114.421,0.49816030274163,3.07,6.18,3.11,0.259253109132065,1,0
"Fayette County","Illinois",5590,17051,0.190646347872,0.773830793484,0.181222707423581,0.799424374751886,0.0255935812678857,"Fayette County ","IL",24,21336,21.336,1.12485939257593,4.88,6.27,1.39,0.261998500187477,1,0
"Fayette County","Indiana",6354,18041,0.236306400839,0.717628541448,0.220698500394633,0.765094711917916,0.0474661704699163,"Fayette County ","IN",22,23102,23.102,0.952298502294174,4.06,5.43,1.37,0.275041121980781,1,1
"Fayette County","Iowa",5752,19065,0.373586059309,0.569754407419,0.376497152955036,0.60327901040644,0.0335246029874402,"Fayette County ","IA",4,19650,19.65,0.203562340966921,2.35,2.4,0.0499999999999998,0.292722646310433,1,1
"Fayette County","Kentucky",62891,21067,0.512636652169,0.417964617374,0.592497645704719,0.384927278434655,-0.0330373389393447,"Fayette County ","KY",93,323152,323.152,0.287790265881071,3,3.84,0.84,0.194617393672328,0,0
"Fayette County","Ohio",7155,39047,0.247018581862,0.717666635851,0.235886457342214,0.751110053916905,0.0334434180659046,"Fayette County ","OH",10,28525,28.525,0.35056967572305,3.32,4.16,0.84,0.250832602979842,1,0
"Fayette County","Pennsylvania",38236,42051,0.333657769625,0.643656646577,0.329004329004329,0.663464169040377,0.0198075224633772,"Fayette County ","PA",15,129274,129.274,0.116032612899732,3.97,6.18,2.21,0.295774865788944,1,1
"Fayette County","Tennessee",12516,47047,0.303791567388,0.675748471978,0.305734423947094,0.682648799164636,0.00690032718663625,"Fayette County ","TN",27,41133,41.133,0.656407264240391,2.31,3.09,0.78,0.304281234045657,1,1
"Fayette County","Texas",8715,48149,0.192855199927,0.784114606945,0.205625531257244,0.78595162661309,0.00183701966809013,"Fayette County ","TX",22,25346,25.346,0.867987059102028,2.3,5.65,3.35,0.343841237276099,1,1
"Fayette County","West Virginia",12550,54019,0.279581220781,0.675775334167,0.300260941762543,0.68675127505634,0.0109759408893397,"Fayette County ","WV",24,42406,42.406,0.565957647502712,5.04,5.27,0.23,0.295948686506626,1,1
"Fentress County","Tennessee",5568,47049,0.150458213651,0.825058131583,0.139076641081453,0.852445870088212,0.0273877385052117,"Fentress County ","TN",12,18523,18.523,0.64784322194029,3.32,4.01,0.69,0.300599254980295,1,1
"Fergus County","Montana",3664,30027,0.206848841231,0.732445520581,0.229061399479406,0.74552135966927,0.0130758390882697,"Fergus County ","MT",2,11050,11.05,0.180995475113122,3.18,3.74,0.56,0.33158371040724,1,1
"Ferry County","Washington",2887,53019,0.306460674157,0.611797752809,0.340279367987177,0.634531715136249,0.0227339623272492,"Ferry County ","WA",0,7627,7.627,0,12.18,12.65,0.470000000000001,0.378523665923692,1,1
"Fillmore County","Minnesota",6046,27045,0.3527696793,0.571337463557,0.374845564615765,0.601350794827444,0.0300133312704443,"Fillmore County ","MN",0,21067,21.067,0,3.51,3.56,0.0500000000000003,0.28698912991883,1,1
"Fillmore County","Nebraska",1699,31059,0.211879124696,0.729419937478,0.220139771283355,0.749364675984752,0.0199447385067522,"Fillmore County ","NE",2,5462,5.462,0.366166239472721,2.57,2.6,0.0300000000000002,0.311058220432076,1,1
"Finney County","Kansas",5905,20055,0.308909670126,0.632514643921,0.362375719518577,0.617390545961975,-0.0151240979590255,"Finney County ","KS",20,36467,36.467,0.548441056297474,2.34,5.5,3.16,0.161927221871829,1,0
"Fisher County","Texas",1239,48151,0.234030197445,0.734610917538,0.192771084337349,0.792990142387733,0.0583792248497328,"Fisher County ","TX",4,3830,3.83,1.0443864229765,2.55,4.65,2.1,0.323498694516971,1,1
"Flagler County","Florida",45660,12035,0.382927211607,0.588786511766,0.39267388030565,0.600186848123152,0.0114003363571524,"Flagler County ","FL",39,115081,115.081,0.338891737124286,3.44,4.76,1.32,0.396764018387049,1,1
"Flathead County","Montana",29226,30029,0.286776178918,0.651850728155,0.336453251020611,0.635948753692456,-0.0159019744625443,"Flathead County ","MT",27,103806,103.806,0.260100572221259,4.88,5.21,0.33,0.281544419397723,1,1
"Fleming County","Kentucky",3618,21069,0.21568,0.75552,0.208545557441992,0.782965478211658,0.0274454782116582,"Fleming County ","KY",0,14581,14.581,0,4.26,4.44,0.180000000000001,0.248131129552157,1,0
"Florence County","South Carolina",32939,45041,0.460965899256,0.510611043794,0.482917377150829,0.505580530150364,-0.00503051364363571,"Florence County ","SC",203,138293,138.293,1.46789786901723,2.56,3.58,1.02,0.238182699052013,1,0
"Florence County","Wisconsin",1671,55037,0.251225952471,0.715579026782,0.265646258503401,0.725510204081633,0.00993117729963267,"Florence County ","WI",7,4295,4.295,1.62980209545984,4.08,5,0.92,0.389057043073341,1,1
"Floyd County","Georgia",22751,13115,0.266481751825,0.70204379562,0.288261048353934,0.699209017682204,-0.00283477793779585,"Floyd County ","GA",61,98498,98.498,0.619301914759691,3.32,7.45,4.13,0.230979309224553,1,0
"Floyd County","Indiana",18282,18043,0.374452652787,0.575607790463,0.418903401751112,0.55978182862064,-0.0158259618423598,"Floyd County ","IN",72,78522,78.522,0.916940475280813,3.09,4.86,1.77,0.232826469015053,1,0
"Floyd County","Iowa",4541,19067,0.39787100814,0.547401377583,0.3949203187251,0.589143426294821,0.0417420487118207,"Floyd County ","IA",11,15642,15.642,0.70323488045007,2.05,2.18,0.13,0.290308144738525,1,1
"Floyd County","Kentucky",9335,21071,0.243024030022,0.725924580837,0.237509937014615,0.749098024827249,0.0231734439902489,"Floyd County ","KY",4,35589,35.589,0.112394279131192,5.12,5.78,0.66,0.26230014892242,1,0
"Floyd County","Texas",1409,48153,0.222165474974,0.752298263534,0.214811181951937,0.776851397743992,0.0245531342099922,"Floyd County ","TX",9,5712,5.712,1.57563025210084,4.85,5.85,1,0.246673669467787,1,0
"Floyd County","Virginia",4953,51063,0.288509784245,0.663447064727,0.319302721088435,0.661670918367347,-0.00177614635965306,"Floyd County ","VA",15,15749,15.749,0.952441424852372,1.89,3.13,1.24,0.314496158486253,1,1
"Fluvanna County","Virginia",7568,51065,0.42625259413,0.520160094871,0.468055555555556,0.514835858585859,-0.00532423628514145,"Fluvanna County ","VA",9,27270,27.27,0.33003300330033,1.97,3.05,1.08,0.277521085441878,1,1
"Foard County","Texas",394,48155,0.221135029354,0.749510763209,0.17967332123412,0.807622504537205,0.0581117413282051,"Foard County ","TX",1,1155,1.155,0.865800865800866,2.78,4.26,1.48,0.341125541125541,1,1
"Fond du Lac County","Wisconsin",27159,55039,0.340372646495,0.607586017928,0.359609439136434,0.624513108941328,0.0169270910133285,"Fond du Lac County ","WI",23,103403,103.403,0.222430683829289,2.18,3.49,1.31,0.262651954005203,1,0
"Ford County","Illinois",3529,17053,0.224200985848,0.711400858642,0.251758289077078,0.724558633558203,0.013157774916203,"Ford County ","IL",16,12961,12.961,1.23447264871538,4.78,6.04,1.26,0.272278373582285,1,1
"Ford County","Kansas",5544,20057,0.27367003367,0.672592592593,0.330621468926554,0.651186440677966,-0.0214061519150339,"Ford County ","KS",10,33619,33.619,0.297450846247658,2.8,5.39,2.59,0.164906749159701,1,0
"Forest County","Pennsylvania",2152,42053,0.26105087573,0.70058381985,0.275132275132275,0.711262282690854,0.0106784628408542,"Forest County ","PA",1,7247,7.247,0.13798813302056,5.24,6.52,1.28,0.296950462260246,1,1
"Forest County","Wisconsin",2877,55041,0.351231417795,0.618371422232,0.34058974866416,0.650108846229962,0.0317374239979623,"Forest County ","WI",11,9004,9.004,1.22167925366504,5.24,5.26,0.0199999999999996,0.319524655708574,1,1
"Forrest County","Mississippi",14445,28035,0.413099252309,0.555233836681,0.433569739952719,0.544996059889677,-0.0102377767913231,"Forrest County ","MS",80,74897,74.897,1.06813357010294,4.22,6.51,2.29,0.192864867751712,1,0
"Forsyth County","Georgia",41839,13117,0.240736173624,0.717276034281,0.326406879538477,0.65828119804193,-0.05899483623907,"Forsyth County ","GA",54,244252,244.252,0.221083143638537,2.7,6.35,3.65,0.171294400864681,1,0
"Forsyth County","North Carolina",86731,37067,0.536134346614,0.433559988175,0.561598847319521,0.422636259750584,-0.0109237284244162,"Forsyth County ","NC",119,382295,382.295,0.311277939810879,3.5,4.46,0.96,0.226869302501995,0,0
"Fort Bend County","Texas",139731,48157,0.516482503543,0.450179938318,0.546977181313179,0.44115195488848,-0.0090279834295201,"Fort Bend County ","TX",309,811688,811.688,0.380688146184248,3.16,4.78,1.62,0.172148658105085,0,0
"Foster County","North Dakota",1002,38031,0.203649205415,0.728075338434,0.209786276715411,0.766029246344207,0.037953907910207,"Foster County ","ND",2,3210,3.21,0.623052959501558,2.88,2.94,0.0600000000000001,0.31214953271028,1,1
"Fountain County","Indiana",4484,18045,0.197484613326,0.757425742574,0.203981968444778,0.770598547458052,0.0131728048840516,"Fountain County ","IN",3,16346,16.346,0.183531139116603,3.49,4.44,0.95,0.27431787593295,1,1
"Franklin city","Virginia",2123,51620,0.622772277228,0.351732673267,0.622227698373583,0.366436668309512,0.0147039950425121,"City of Franklin","VA",13,7967,7.967,1.63173088992092,3.55,4.03,0.48,0.266474206100163,0,1
"Franklin County","Alabama",7294,1059,0.183772480134,0.791802593057,0.165845126411194,0.824932421688663,0.0331298286316628,"Franklin County ","AL",32,31362,31.362,1.02034309036414,2.69,3.35,0.66,0.232574453159875,1,0
"Franklin County","Arkansas",4747,5047,0.205434458047,0.751567632129,0.182353766306635,0.796324870248282,0.0447572381192817,"Franklin County ","AR",2,17715,17.715,0.112898673440587,2.94,3.66,0.72,0.267965001411233,1,1
"Franklin County","Florida",3858,12037,0.289521905714,0.686156921539,0.309534238574974,0.682581398744342,-0.00357552279465778,"Franklin County ","FL",4,12125,12.125,0.329896907216495,3.57,4.47,0.9,0.318185567010309,1,1
"Franklin County","Georgia",6039,13119,0.14668397451,0.832428605145,0.147979563399907,0.842452392011147,0.0100237868661472,"Franklin County ","GA",18,23349,23.349,0.770910959784145,3.07,6.98,3.91,0.258640627007581,1,0
"Franklin County","Idaho",2784,16041,0.0700127295872,0.709401709402,0.0985894357743097,0.877100840336134,0.167699130934134,"Franklin County ","ID",2,13876,13.876,0.144133756125685,2.11,2.36,0.25,0.200634188526953,1,0
"Franklin County","Illinois",10683,17055,0.254195219338,0.706901203259,0.254968128983877,0.729658792650919,0.0227575893919186,"Franklin County ","IL",10,38469,38.469,0.259949569783462,5.72,7.11,1.39,0.277704125399672,1,1
"Franklin County","Indiana",5992,18047,0.17898089172,0.788444040036,0.178083333333333,0.807583333333333,0.0191392932973333,"Franklin County ","IN",26,22758,22.758,1.1424554002988,3.35,4.62,1.27,0.263292029176553,1,0
"Franklin County","Iowa",2983,19069,0.303153611394,0.641505595117,0.316959064327485,0.667056530214425,0.0255509350974249,"Franklin County ","IA",18,10070,10.07,1.78748758689176,1.74,1.78,0.04,0.29622641509434,1,1
"Franklin County","Kansas",6142,20059,0.265434415463,0.65912929255,0.295827549603985,0.679839960806728,0.0207106682567282,"Franklin County ","KS",5,25544,25.544,0.195740682743501,3.31,5.82,2.51,0.240447854682117,1,0
"Franklin County","Kentucky",12830,21073,0.449538590604,0.495763422819,0.48527155569193,0.494783675974225,-0.000979746844774754,"Franklin County ","KY",14,50991,50.991,0.2745582553784,3.25,3.88,0.63,0.251613029750348,0,0
"Franklin County","Maine",9425,23007,0.427359296789,0.482236601148,0.464002300172513,0.503392754456584,0.0211561533085843,"Franklin County ","ME",1,30199,30.199,0.0331136792609027,4.37,4.46,0.0899999999999999,0.312096427034008,0,1
"Franklin County","Massachusetts",22307,25011,0.641508937268,0.271856161318,0.707287201469688,0.263813651137595,-0.00804251018040519,"Franklin County ","MA",73,70180,70.18,1.04018238814477,2.51,6.09,3.58,0.317854089484184,0,1
"Franklin County","Mississippi",2197,28037,0.3486608201,0.636406731453,0.331541218637993,0.654793906810036,0.0183871753570358,"Franklin County ","MS",3,7713,7.713,0.388953714507974,5.04,5.77,0.73,0.284843770258006,1,1
"Franklin County","Missouri",26382,29071,0.246558097712,0.707763013288,0.27137934246065,0.708913104219056,0.00115009093105567,"Franklin County ","MO",48,103967,103.967,0.461684957726971,3.11,3.68,0.57,0.253753594890686,1,0
"Franklin County","Nebraska",1100,31061,0.150966183575,0.812198067633,0.159722222222222,0.831597222222222,0.0193991545892223,"Franklin County ","NE",0,2979,2.979,0,2.69,2.75,0.0600000000000001,0.369251426653239,1,1
"Franklin County","New York",12196,36033,0.43022181146,0.504092949564,0.480226281918206,0.501764583765829,-0.00232836579817064,"Franklin County ","NY",1,50022,50.022,0.0199912038702971,4.96,6.34,1.38,0.243812722402143,1,0
"Franklin County","North Carolina",16905,37069,0.428432880744,0.545782890777,0.425129179941635,0.559583411421381,0.0138005206443809,"Franklin County ","NC",31,69685,69.685,0.44485900839492,3.44,4.25,0.81,0.242591662481165,1,0
"Franklin County","Ohio",235013,39049,0.605650509905,0.346717479913,0.648840664978266,0.334990017079595,-0.0117274628334046,"Franklin County ","OH",643,1316756,1316.756,0.488321298706822,3.07,4.11,1.04,0.178478776629839,0,0
"Franklin County","Pennsylvania",41518,42055,0.249794505732,0.714600908501,0.277558397187527,0.70862681504772,-0.00597409345327959,"Franklin County ","PA",55,155027,155.027,0.354776909828611,2.55,5.42,2.87,0.267811413495714,1,1
"Franklin County","Tennessee",11678,47051,0.267188168429,0.704394059769,0.254233744511813,0.731078820823751,0.0266847610547507,"Franklin County ","TN",25,42208,42.208,0.592304776345716,2.32,3.57,1.25,0.276677407126611,1,1
"Franklin County","Texas",3165,48159,0.152662993572,0.822543617998,0.160511080055899,0.83070473148333,0.00816111348533,"Franklin County ","TX",7,10725,10.725,0.652680652680653,3.23,5.12,1.89,0.295104895104895,1,1
